/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/center_2017_04_19_23_29_17_141.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/left_2017_04_19_23_29_17_141.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/right_2017_04_19_23_29_17_141.jpg,0,0,0,5.04199
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/center_2017_04_19_23_29_17_219.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/left_2017_04_19_23_29_17_219.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/right_2017_04_19_23_29_17_219.jpg,0,0.08287203,0,5.017736
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/center_2017_04_19_23_29_17_317.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/left_2017_04_19_23_29_17_317.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/right_2017_04_19_23_29_17_317.jpg,0,0.3765811,0,5.273715
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/center_2017_04_19_23_29_17_388.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/left_2017_04_19_23_29_17_388.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/right_2017_04_19_23_29_17_388.jpg,0,0.591021,0,5.705431
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/center_2017_04_19_23_29_17_475.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/left_2017_04_19_23_29_17_475.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/right_2017_04_19_23_29_17_475.jpg,0,0.850647,0,6.368156
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/center_2017_04_19_23_29_17_546.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/left_2017_04_19_23_29_17_546.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/right_2017_04_19_23_29_17_546.jpg,0,1,0,7.24044
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/center_2017_04_19_23_29_17_619.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/left_2017_04_19_23_29_17_619.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/right_2017_04_19_23_29_17_619.jpg,0,1,0,7.922294
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/center_2017_04_19_23_29_17_691.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/left_2017_04_19_23_29_17_691.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/right_2017_04_19_23_29_17_691.jpg,0,1,0,8.825442
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/center_2017_04_19_23_29_17_758.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/left_2017_04_19_23_29_17_758.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/right_2017_04_19_23_29_17_758.jpg,0,1,0,9.498128
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/center_2017_04_19_23_29_17_833.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/left_2017_04_19_23_29_17_833.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/track2data/IMG/right_2017_04_19_23_29_17_833.jpg,0,1,0,10.38889
