/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/center_2017_04_19_20_04_30_262.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/left_2017_04_19_20_04_30_262.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/right_2017_04_19_20_04_30_262.jpg,0,1,0,30.18965
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/center_2017_04_19_20_04_30_309.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/left_2017_04_19_20_04_30_309.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/right_2017_04_19_20_04_30_309.jpg,0,1,0,30.19
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/center_2017_04_19_20_04_30_387.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/left_2017_04_19_20_04_30_387.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/right_2017_04_19_20_04_30_387.jpg,-0.1,1,0,30.18844
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/center_2017_04_19_20_04_30_457.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/left_2017_04_19_20_04_30_457.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/right_2017_04_19_20_04_30_457.jpg,-0.3,1,0,30.17071
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/center_2017_04_19_20_04_30_528.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/left_2017_04_19_20_04_30_528.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/right_2017_04_19_20_04_30_528.jpg,-0.1716301,1,0,30.18911
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/center_2017_04_19_20_04_30_600.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/left_2017_04_19_20_04_30_600.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/right_2017_04_19_20_04_30_600.jpg,0,1,0,30.18876
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/center_2017_04_19_20_04_30_668.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/left_2017_04_19_20_04_30_668.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/right_2017_04_19_20_04_30_668.jpg,0,1,0,30.19
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/center_2017_04_19_20_04_30_737.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/left_2017_04_19_20_04_30_737.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/right_2017_04_19_20_04_30_737.jpg,0,1,0,30.19036
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/center_2017_04_19_20_04_30_806.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/left_2017_04_19_20_04_30_806.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/right_2017_04_19_20_04_30_806.jpg,0,1,0,30.19042
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/center_2017_04_19_20_04_30_882.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/left_2017_04_19_20_04_30_882.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata/IMG/right_2017_04_19_20_04_30_882.jpg,0,1,0,30.19017
