/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_03_928.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_03_928.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_03_928.jpg,0,1,0,30.18967
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_03_996.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_03_996.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_03_996.jpg,-0.15,1,0,30.18384
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_04_063.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_04_063.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_04_063.jpg,-0.3,1,0,30.16905
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_04_130.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_04_130.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_04_130.jpg,-0.45,1,0,30.15151
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_04_201.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_04_201.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_04_201.jpg,-0.6500001,1,0,30.12759
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_04_275.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_04_275.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_04_275.jpg,-0.8500001,1,0,30.10421
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_04_345.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_04_345.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_04_345.jpg,-1,1,0,30.09454
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_04_422.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_04_422.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_04_422.jpg,-1,1,0,30.11202
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_04_498.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_04_498.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_04_498.jpg,-0.7733381,1,0,30.18561
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_04_571.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_04_571.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_04_571.jpg,-0.552946,1,0,30.20983
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_04_642.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_04_642.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_04_642.jpg,-0.3627041,1,0,30.21084
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_04_714.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_04_714.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_04_714.jpg,-0.1242071,1,0,30.19432
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_04_832.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_04_832.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_04_832.jpg,0,1,0,29.98798
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_06_988.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_06_988.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_06_988.jpg,0,1,0,18.81997
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_07_057.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_07_057.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_07_057.jpg,0,1,0,19.64961
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_07_127.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_07_127.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_07_127.jpg,0.05,1,0,20.37025
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_07_200.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_07_200.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_07_200.jpg,0.07880384,1,0,21.14885
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_07_268.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_07_268.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_07_268.jpg,0,1,0,21.68084
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_07_340.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_07_340.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_07_340.jpg,0.05,1,0,22.48303
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_07_413.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_07_413.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_07_413.jpg,0.25,1,0,23.25167
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_07_481.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_07_481.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_07_481.jpg,0.4,1,0,23.78366
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_07_550.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_07_550.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_07_550.jpg,0.5500001,1,0,24.25698
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_07_622.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_07_622.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_07_622.jpg,0.688956,1,0,24.82117
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_07_694.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_07_694.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_07_694.jpg,0.4547521,1,0,25.55272
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_07_765.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_07_765.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_07_765.jpg,0.2786461,1,0,26.14665
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_07_834.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_07_834.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_07_834.jpg,0.01844211,1,0,26.90278
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_07_901.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_07_901.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_07_901.jpg,-0.1315579,1,0,27.42634
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_07_972.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_07_972.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_07_972.jpg,-0.3315579,1,0,28.06318
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_08_043.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_08_043.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_08_043.jpg,-0.4815579,1,0,28.48891
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_24_987.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_24_987.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_24_987.jpg,0,1,0,30.19025
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_25_057.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_25_057.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_25_057.jpg,0,1,0,30.19025
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_25_132.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_25_132.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_25_132.jpg,0.15,1,0,30.18406
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_25_202.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_25_202.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_25_202.jpg,0.3,1,0,30.16902
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_25_273.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_25_273.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_25_273.jpg,0.5000001,1,0,30.14502
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_25_344.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_25_344.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_25_344.jpg,0.6500001,1,0,30.12655
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_25_418.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_25_418.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_25_418.jpg,0.7148129,1,0,30.13238
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_25_496.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_25_496.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_25_496.jpg,0.4808759,1,0,30.19125
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_25_566.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_25_566.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_25_566.jpg,0.3032548,1,0,30.19954
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_25_635.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_25_635.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_25_635.jpg,0.06270289,1,0,30.18861
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_25_712.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_25_712.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_25_712.jpg,0,1,0,30.18697
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_25_782.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_25_782.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_25_782.jpg,0,1,0,30.18904
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_25_853.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_25_853.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_25_853.jpg,0,1,0,30.1895
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_25_926.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_25_926.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_25_926.jpg,-0.1,1,0,30.18566
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_25_994.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_25_994.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_25_994.jpg,-0.3,1,0,30.16705
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_26_066.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_26_066.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_26_066.jpg,-0.1797359,1,0,30.1872
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_26_142.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_26_142.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_26_142.jpg,0,1,0,30.18727
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_26_297.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_26_297.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_26_297.jpg,0,1,0,29.92212
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_34_116.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_34_116.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_34_116.jpg,0,1,0,30.19099
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_34_185.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_34_185.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_34_185.jpg,-0.1,1,0,30.18617
/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/center_2017_04_19_23_15_34_255.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/left_2017_04_19_23_15_34_255.jpg,/Users/Soeren/Documents/SelfDrivingCarND/Projects/Behavioral Cloning/recoverydata4/IMG/right_2017_04_19_23_15_34_255.jpg,-0.3,1,0,30.16853
